id,source,topic_id,topic_label,matched_topics,query,title,authors,year,publication_date,doi,url,is_open_access,cited_by_count,relevance_score,concepts,abstract
b581905e5b005f57,OpenAlex,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,gnss_jamming_spoofing_detection,"""GPS spoofing detection"" inertial measurement unit",Enhanced Machine Learning Ensemble Approach for Securing Small Unmanned Aerial Vehicles From GPS Spoofing Attacks,Ala’ Abdulmajid Eshmawi; Muhammad Umer; Imran Ashraf; Yongwan Park,2024,2024-01-01,10.1109/access.2024.3359700,https://doi.org/10.1109/access.2024.3359700,True,29,48,Spoofing attack; Global Positioning System; Computer science; Artificial intelligence; Ensemble learning; Computer security; Telecommunications,"Unmanned aerial vehicles (UAVs) substantially rely on the utilization of global positioning systems (GPS) to navigate. A simulator for commercial GPS applications with false GPS signals can lead to the deviation of a GPS-guided drone from its planned path. As a result, an anti-spoofing technology is required to assure UAV operating safety. Several approaches have been developed to detect GPS spoofing, however, predominantly such methods rely on additional hardware. Using additional hardware might not be an ideal solution for small and low-capacity UAVs. Detecting signal spoofing attacks in small UAVS has significant importance. This study presents a stacked ensemble approach to detect GPS signal spoofing within the context of small UAVs. The initial phase involves outlining the sequential procedures for obtaining and preparing the GPS signal dataset, including details about the UAV hardware, blocker, data collection timing, environmental factors, and the utilization of z-score normalization for preprocessing. Then controlled simulation tests with varying experimental conditions are conducted and the model is built using a support vector machine and convolutional neural network. Additionally, a comprehensive comparative assessment is conducted to analyze the efficacy of the proposed model against traditional machine learning models. Experimental results demonstrate notably good performance by the proposed model with a 99.74% accuracy, showing its superior performance in the context of GPS signal spoofing in small UAVs."
716556bd879f0ad8,OpenAlex,anti_jamming_resilient_uav_comms,Resilient UAV communications under jamming,anti_jamming_resilient_uav_comms,"""resilient communications"" UAV jamming",Unjammable and Resilient Communications for UAV Swarms: A Hybrid FSO/mmWave Approach,Ali Eslami,2025,2025-12-02,10.1109/gcet68529.2025.11450673,https://doi.org/10.1109/gcet68529.2025.11450673,False,0,48,Computer science; Real-time computing; Engineering; Key (lock); Process (computing); Field (mathematics); Noise (video); Component (thermodynamics); Work (physics); Matching (statistics),"Unmanned Aerial Vehicle (UAV) swarms require resilient, secure, and high-bandwidth communication to operate effectively in contested or GPS-denied environments. Traditional radio frequency (RF) links are susceptible to jamming and interception, while Free-Space Optical (FSO) communication, though secure, is vulnerable to atmospheric conditions and alignment challenges. This paper presents a novel hybrid communication architecture that combines FSO and $\mathbf{6 0 ~ G H z}$ millimeter-wave (mmWave) RF technologies to create a robust and unjammable network for UAV swarms. Our approach introduces several innovations, including a dual-mode optical system (heliograph and active laser) for 24-hour operation, MEMS-based beam steering for improved LPI/LPD, a cross-layer protocol stack that performs link-aware routing across both optical and RF channels, and a cooperative localization framework for GPS-denied navigation. We detail the system’s architecture, the methodology for its design and prototyping, and present preliminary results from an FPGA-based FSO testbed that validates the feasibility of high-speed Pulse Position Modulation (PPM). The proposed system provides a pathway toward achieving secure, high-capacity, and continuous communication for next-generation autonomous systems."
d3ac46593e758df9,OpenAlex,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,gnss_jamming_spoofing_detection,"""GNSS spoofing detection"" UAV",Operator Strategy Model Development in UAV Hacking Detection,Haibei Zhu; Mary L. Cummings; Mahmoud Elfar; Ziyao Wang; Miroslav Pajić,2019,2019-02-26,10.1109/thms.2018.2888578,https://doi.org/10.1109/thms.2018.2888578,True,45,47,Spoofing attack; Computer science; Hacker; Hidden Markov model; Testbed; Geolocation; Global Positioning System; Artificial intelligence; Situation awareness; Operator (biology); Machine learning; Real-time computing,"An increasingly relevant security issue for unmanned aerial vehicles (UAVs, also known as drones) is the possibility of a global positioning system (GPS) spoofing attack. Given the existing problems in current GPS spoofing detection techniques and human visual advantages in searching and localizing targets, we propose a human-autonomy collaborative approach of human geolocation to assist UAV control systems in detecting GPS spoofing attacks. An interactive testbed and experiment were designed and used to evaluate this approach, which demonstrated that human-autonomy collaborative hacking detection is a viable concept. Using the hidden Markov model (HMM) approach, operator behavior patterns and strategies from the experiment were modeled via hidden states and transitions among them. These models revealed two dominant hacking detection strategies. Statistical results and expert performer evaluations show no significant difference between different hacking detection strategies in terms of correct detection. The detection strategy model suggests areas of future research in decision support tool design for UAV hacking detection. Also, the development of HMMs presents the feasibility of quantitatively investigating operator behavior patterns and strategies in human supervisory control scenarios."
c6f78cd29354261e,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communications"" unmanned aerial vehicle",Goal-Oriented Semantic Communications for 6G Networks,Hui Zhou; Yansha Deng; Xiaonan Liu; Νικόλαος Παππάς; Arumugam Nallanathan,2024,2024-08-23,10.1109/iotm.001.2300269,https://doi.org/10.1109/iotm.001.2300269,False,26,47,Computer science; Natural language processing,"Upon the arrival of emerging devices, including Extended Reality (XR) and Unmanned Aerial Vehicles (UAVs), the traditional communication framework is approaching Shannon's physical capacity limit and fails to guarantee the massive amount of transmission within latency requirements. By jointly exploiting the context of data and its importance to the task and goal of communication, an emerging communication paradigm shift to semantic level and effectiveness level is envisioned to be a key revolution in Sixth Generation (6G) networks. However, an explicit and systematic communication framework incorporating both semantic level and effectiveness level has not been proposed yet. In this article, we propose a generic goal-oriented semantic communication framework for various tasks with diverse data types, which incorporates both semantic level information and effectiveness-aware performance metrics. We first analyze the unique characteristics of all data types, and summarise the semantic information, along with corresponding extraction methods. We then propose a detailed goal-oriented semantic communication framework for different time-critical and non-critical tasks. In the goal-oriented semantic communication framework, we present the goal-oriented semantic information, extraction methods, recovery methods, and effectiveness-aware performance metrics. Last but not least, we present a goal-oriented semantic communication framework tailored for Unmanned Aerial Vehicle (UAV) control task to validate the effectiveness of the proposed goal-oriented semantic communication framework."
762c6a5f13a9ec41,OpenAlex,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,gnss_jamming_spoofing_detection,"""GNSS integrity monitoring"" residual ""Kalman""",UAV Positioning Using GNSS: A Review of the Current Status,Chaopei Jiang; Xingyu Zhou; Hua Chen; Tianjun Liu,2026,2026-01-28,10.3390/drones10020091,https://doi.org/10.3390/drones10020091,True,3,47,GNSS applications; Ranging; Global Positioning System; Computer science; Key (lock); Receiver autonomous integrity monitoring; Kinematics; Satellite navigation; Real-time computing; Satellite system; Real Time Kinematic; Precise Point Positioning,"Accurate and robust positioning is a critical enabler for Unmanned Aerial Vehicle (UAV) applications, ranging from mapping and inspection to emerging Urban Air Mobility (UAM). While Global Navigation Satellite Systems (GNSS) remain the backbone of absolute positioning, their performance is severely constrained by UAV platform characteristics and complex low-altitude environments. This paper presents a system-level review of GNSS-based UAV positioning. Instead of treating GNSS in isolation, we first link mission requirements and platform constraints, such as aggressive dynamics and Size, Weight, and Power (SWaP) limitations, to specific positioning challenges. We then critically evaluate the spectrum of GNSS techniques, from standalone and Satellite-Based Augmentation System (SBAS) modes to high-precision carrier-phase methods including Real-Time Kinematic (RTK), Post-Processed Kinematic (PPK), Precise Point Positioning (PPP), and PPP-RTK. Furthermore, we discuss multi-sensor fusion with inertial, visual, and Light Detection and Ranging (LiDAR) sensors to mitigate vulnerabilities in urban canyons and GNSS-denied conditions. Finally, we outline key challenges and future directions, highlighting integrity-aware architectures, Artificial Intelligence (AI)-enhanced signal processing, and multi-layer Positioning, Navigation, and Timing (PNT) concepts. The review provides a structured framework and system-level insights to guide resilient navigation for UAV operations in low-altitude airspace."
b0f433cfdc108d43,OpenAlex,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,gnss_jamming_spoofing_detection,"""GNSS interference detection"" ""Kalman filter""",Wide-Area GNSS Spoofing and Jamming Detection Using AIS-Derived Spatiotemporal Integrity Monitoring,Sanghyeon Park; DeukJae Cho; Pyo-Woong Son,2026,2026-02-27,,http://arxiv.org/abs/2603.11055,True,0,47,Spoofing attack; Computer science; GNSS applications; Jamming; Filter (signal processing); Satellite system; GNSS augmentation; Real-time computing; Timestamp; Identification (biology); Interference (communication); Global Positioning System,"Global Navigation Satellite System (GNSS) spoofing and jamming threaten maritime navigation by corrupting positions from Automatic Identification System (AIS) transponders. Crucially, raw AIS messages contain communication-layer defects (duplicated MMSIs, timestamp errors, stale retransmissions, and multi-station rebroadcast delays) that can mimic spoofing or jamming. Thus, AIS positions are unreliable without pre-filtering. We propose a three-stage AIS-based framework that (1) uses rule-based diagnostics to discard communication faults, (2) applies an interacting multiple model filter and transmission-interval analysis to extract kinematic-consistency and continuity anomalies, and (3) applies spatiotemporal DBSCAN to group anomalies by multi-vessel coherence and temporal persistence and classify them as sensor faults, spoofing, or jamming. Tested on approximately 966 million AIS messages from Korean coastal waters, the framework detected 17 spoofing and 343 jamming clusters and reduced false alarms by 98.6% relative to naive clustering. These results show that, after rigorous pre-filtering, AIS data can enable wide-area GNSS interference detection without dedicated sensors."
7aa4e7a71dd0fcc9,OpenAlex,uav_networks_ddil_dtn,"UAV networks, DDIL, DTN, intermittent links",uav_networks_ddil_dtn,"""UAV networks"" delay tolerant network",A Hierarchical Detection and Response System to Enhance Security Against Lethal Cyber-Attacks in UAV Networks,Hichem Sedjelmaci; Sidi‐Mohammed Senouci; Nirwan Ansari,2017,2017-03-30,10.1109/tsmc.2017.2681698,https://doi.org/10.1109/tsmc.2017.2681698,True,273,46,Computer science; Spoofing attack; Intrusion detection system; Computer security; False positive paradox; Scheme (mathematics); Overhead (engineering); False positives and false negatives; Focus (optics); Computer network; Artificial intelligence; Mathematics,"Unmanned aerial vehicles (UAVs) networks have not yet received considerable research attention. Specifically, security issues are a major concern because such networks, which carry vital information, are prone to various attacks. In this paper, we design and implement a novel intrusion detection and response scheme, which operates at the UAV and ground station levels, to detect malicious anomalies that threaten the network. In this scheme, a set of detection and response techniques are proposed to monitor the UAV behaviors and categorize them into the appropriate list (normal, abnormal, suspect, and malicious) according to the detected cyber-attack. We focus on the most lethal cyber-attacks that can target an UAV network, namely, false information dissemination, GPS spoofing, jamming, and black hole and gray hole attacks. Extensive simulations confirm that the proposed scheme performs well in terms of attack detection even with a large number of UAVs and attackers since it exhibits a high detection rate, a low number of false positives, and prompt detection with a low communication overhead."
d5d1eedf4d3e6bfb,OpenAlex,uav_gnss_denied_navigation,UAV GNSS-denied navigation,uav_gnss_denied_navigation,"""UAV"" ""GNSS-denied"" navigation survey",Review of Navigation Methods for UAV-Based Parcel Delivery,Didula Dissanayaka; Thumeera R. Wanasinghe; Oscar De Silva; Awantha Jayasiri; George K. I. Mann,2023,2023-01-02,10.1109/tase.2022.3232025,https://doi.org/10.1109/tase.2022.3232025,True,88,46,Computer science; Environmental science; Marine engineering; Remote sensing; Engineering; Real-time computing; Simulation; Geology,"This paper presents a comprehensive review of state-of-the-art navigation methods available for unmanned aerial vehicles (UAVs) used in parcel delivery. Particularly, the paper focuses on state-of-the-art sensor configurations, multi-sensor data fusion architectures, and their performance when employed for UAV navigation. Additionally, this paper presents the associated safety regulations for UAV navigation currently imposed by regulatory bodies in US and Canada. The existing navigation solutions sometimes produce degenerative results due to GPS loss, multipath signals, spoofing events, and other sensor degradation scenarios. Therefore, this article investigates the suitability of integrating visual lidar odometry and mapping (VLOAM) with GPS to overcome the limitations of existing navigation solutions. A comparative study of the multi-sensory combined solutions is presented with numerical simulations, validating the regulatory compliance of VLOAM and GPS integrated system under common GPS failure cases. Note to Practitioners—This work was motivated by the need for a survey on existing UAV navigation methods for parcel delivery applications. Different UAV navigation methods exist, depending on the sensors used and the sensor fusion architectures, with varying degrees of localization accuracy. It can be challenging for researchers and practitioners to decide which method to adopt for their application while complying with the existing safety regulations. Therefore, this paper presents an overview of the current safety regulation for UAV navigation and evaluates the state-of-the-art navigation methods against regulatory safety compliance. Additionally, a numerically validated safe navigation method is suggested for UAV-based parcel delivery. This paper provides researchers and practitioners with comprehensive reference sources in the UAV navigation field, which can help them develop suitable solutions to ensure safe navigation."
a1817b187d8189d5,OpenAlex,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,gnss_jamming_spoofing_detection,"""GNSS jamming detection"" UAV",GNSS/GPS Spoofing and Jamming Identification Using Machine Learning and Deep Learning,Ali Ghanbarzade; Hossein Soleimani,2025,2025-01-04,10.48550/arxiv.2501.02352,http://arxiv.org/abs/2501.02352,True,3,46,Spoofing attack; GNSS applications; Global Positioning System; Jamming; Identification (biology); Computer science; Deep learning; Artificial intelligence; Remote sensing; Computer security; Geology; Telecommunications,"The increasing reliance on Global Navigation Satellite Systems (GNSS), particularly the Global Positioning System (GPS), underscores the urgent need to safeguard these technologies against malicious threats such as spoofing and jamming. As the backbone for positioning, navigation, and timing (PNT) across various applications including transportation, telecommunications, and emergency services GNSS is vulnerable to deliberate interference that poses significant risks. Spoofing attacks, which involve transmitting counterfeit GNSS signals to mislead receivers into calculating incorrect positions, can result in serious consequences, from navigational errors in civilian aviation to security breaches in military operations. Furthermore, the lack of inherent security measures within GNSS systems makes them attractive targets for adversaries. While GNSS/GPS jamming and spoofing systems consist of numerous components, the ability to distinguish authentic signals from malicious ones is essential for maintaining system integrity. Recent advancements in machine learning and deep learning provide promising avenues for enhancing detection and mitigation strategies against these threats. This paper addresses both spoofing and jamming by tackling real-world challenges through machine learning, deep learning, and computer vision techniques. Through extensive experiments on two real-world datasets related to spoofing and jamming detection using advanced algorithms, we achieved state of the art results. In the GNSS/GPS jamming detection task, we attained approximately 99% accuracy, improving performance by around 5% compared to previous studies. Additionally, we addressed a challenging tasks related to spoofing detection, yielding results that underscore the potential of machine learning and deep learning in this domain."
d2fb6c3654c08299,arXiv,uav_gnss_denied_navigation,UAV GNSS-denied navigation,uav_gnss_denied_navigation,"""UAV"" ""GNSS-denied"" navigation survey",AUSLUN: A Fixed-Hover UAV--USV System for GNSS-Denied Maritime Search and Navigation,Siyuan Yang; Zikai Jia; Hailiang Kuang; Xiaoyu He; Qizhi Guo; Yihao Dong; Shaoming He,2026,2026-06-29,,http://arxiv.org/abs/2606.29875v1,True,0,46,cs.RO,"Global navigation satellite system (GNSS) denial can prevent an unmanned surface vehicle (USV) from both finding a distant vessel and maintaining a globally referenced approach. This paper presents AUSLUN (Automatic UAV Search, Localization, and USV Navigation), a fixed-hover aerial-surface system that uses a coastal unmanned aerial vehicle (UAV), which estimates its own pose through visual-inertial odometry (VIO), as a long-range sensing and navigation anchor. The central design shifts sensing motion from UAV translation to a zoom pod and closes the loop through three coupled elements: polygon-aware annular pod scanning, modality-aware bearing-range localization, and target-relative USV guidance with visual-loss recovery. The same gated recursive estimator uses laser range for the non-cooperative target and datalink range for the cooperative USV. Search-planning simulations show that the adaptive yaw bounds reduce scan time and redundant coverage relative to a matched fixed-sector scan, and GPS-referenced field data show that the gated recursive estimator outperforms non-recursive baselines in localization accuracy. An integrated maritime mission further demonstrates the complete search-to-navigation sequence, including a deliberately triggered visual-loss recovery. These results establish the feasibility and operating boundary of fixed-hover UAV assistance for stationary-target approach in coastal GNSS-denied environments. The source code and a video demonstration are publicly available at https://github.com/xirhxq/pod_search and https://youtu.be/S-5RkJs35JI."
81bc119079585aab,OpenAlex,kalman_residual_integrity,Kalman residual / NIS / integrity monitoring,kalman_residual_integrity,"""state estimation"" ""uncertainty ellipse"" UAV tracking",Beyond GNSS: A Survey and Tutorial on Satellite-Based Radio Frequency (RF) Geolocation and Emitter Fingerprinting,Nermine Hendy; Bisma Manzoor; Ferdi G. Kurnia; Fernando Moya Caceres; Akram Al-Hourani,2026,2026-01-13,10.36227/techrxiv.176827281.16626683/v1,https://doi.org/10.36227/techrxiv.176827281.16626683/v1,True,0,46,Geolocation; Computer science; Remote sensing; Telecommunications; Satellite; The Internet; Satellite navigation; Radio frequency; Global Positioning System; Radio-frequency identification; Key (lock); Satellite system,"The ubiquitous growth of connected devices in emerging Internet of Things (IoT) and 5G/6G networks has intensified the demand for secure, wide-area localization and identification. Although the Global Navigation Satellite System (GNSS) remains the dominant positioning solution, its susceptibility to jamming, spoofing, and signal blockage calls for resilient alternatives and supplements. Satellite-based Radio Frequency (RF) geolocation could provide a global coverage by exploiting uplink communication emissions, while RF fingerprinting enables device authentication through unique physical-layer features of the transmitter. This paper presents a unified tutorial and survey of satellite-based RF geolocation, fingerprinting, and classification, addressing both questions where an emitter is and who it is. Classical measurement-based methods, including Received Signal Strength (RSS), Time Difference of Arrival (TDoA), Doppler signatures, and Angle of Arrival (AoA) are reviewed alongside extrinsic and intrinsic fingerprinting strategies. We further examine classification frameworks leveraging Machine Learning (ML) and Deep Learning (DL) to identify and cluster emitters under diverse channel conditions. Applications in spectrum monitoring, interference mitigation, and large-scale IoT security are discussed, with emphasis on GNSS-denied and adversarial environments. This work integrates spectrum sensing, geolocalization, and fingerprinting within a unified framework and introduces a geolocalization open-source MATLAB simulation that enables reproducible benchmarking and community-driven extension."
