scenario_id,route_id,route_type,origin_node_type,origin_name,destination_node_type,destination_name,flow_category,flow_label,quantity,quantity_unit,routing_provider,routing_status,straight_line_km,road_distance_km,distance_nm,duration_min,duration_hours_estimate,fuel_liters_per_trip,driver_hours_per_trip,estimated_trip_cost_krw,risk_score,route_geometry_points,route_road_summary,routing_note,status
southern_port_disruption,matroad_southern_port_disruption_ndfeb_magnet_feedstock_port_donghae_fac_083c0288da_3,port_to_factory_material,import_port,Donghae Port,factory,대화기전(주),ndfeb_magnet_feedstock,NdFeB,345,kg_30d,OSRM public demo server,routed,167.4,221.9,,179.0,,34.1,2.98,141600,,46,"unnamed road 2.2km → 7 / 동해대로 2.2km → 65 / 동해고속도로 42.2km → 50: 서울, 원주 1.9km → 영동고속도로 105.2km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_ndfeb_magnet_feedstock_port_donghae_fac_496dda5a33_4,port_to_factory_material,import_port,Donghae Port,factory,(주)에스피지,ndfeb_magnet_feedstock,NdFeB,327,kg_30d,OSRM public demo server,routed,201.9,262.3,,212.8,,40.4,3.55,167900,,55,"unnamed road 3.3km → 7 / 동해대로 2.2km → 65 / 동해고속도로 42.2km → 50: 서울, 원주 1.9km → 영동고속도로 105.2km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_lithium_battery_feedstock_port_donghae_fac_91e0701f06_1,port_to_factory_material,import_port,Donghae Port,factory,(주)에코프로비엠 (3공장),lithium_battery_feedstock,Battery,2939,kg_30d,OSRM public demo server,routed,171.4,257.6,,246.7,,39.6,4.11,182500,,55,38; 28 / 강원남부로 17.5km → 38; 424 11.5km → 동태백로 11.6km → 31; 35 / 파인토피아로 55.7km → 28 / 예영로 22.4km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_lithium_battery_feedstock_port_donghae_fac_c788629a58_2,port_to_factory_material,import_port,Donghae Port,factory,SK이노베이션(주),lithium_battery_feedstock,Battery,2763,kg_30d,OSRM public demo server,routed,235.1,337.0,,269.4,,51.8,4.49,213900,,67,65 / 동해고속도로 42.2km → 영동고속도로 173.2km → 50 / 영동고속도로 9.4km → 400 / 수도권제2순환고속도로 35.1km → 15 / 서해안고속도로 50.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_lithium_battery_feedstock_port_donghae_fac_37c2239e67_3,port_to_factory_material,import_port,Donghae Port,factory,주식회사 코캄 3공장,lithium_battery_feedstock,Battery,2413,kg_30d,OSRM public demo server,routed,231.4,331.1,,264.6,,50.9,4.41,210100,,71,65 / 동해고속도로 42.2km → 영동고속도로 173.2km → 50 / 영동고속도로 9.4km → 400 / 수도권제2순환고속도로 22.6km → 17 / 평택화성고속도로 17.4km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_lithium_battery_feedstock_port_donghae_fac_1a38150c72_4,port_to_factory_material,import_port,Donghae Port,factory,지에스피(주),lithium_battery_feedstock,Battery,2237,kg_30d,OSRM public demo server,routed,131.8,194.6,,161.2,,29.9,2.69,126100,,42,"unnamed road 2.2km → 7 / 동해대로 2.2km → 65 / 동해고속도로 42.2km → 50: 서울, 원주 1.9km → 영동고속도로 105.2km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_copper_electronics_feedstock_port_busan_fac_3215491325_1,port_to_factory_material,import_port,Busan Port,factory,대한전선(주),copper_electronics_feedstock,Copper/PCB,539,kg_30d,OSRM public demo server,routed,264.0,347.2,,271.3,,53.4,4.52,217400,,43,55 / 대구부산고속도로 91.7km → 1; 55 / 경부고속도로 154.0km → 251 / 호남고속도로지선 7.2km → 302 / 서산영덕고속도로 54.2km → unnamed road 3.9km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_copper_electronics_feedstock_port_busan_fac_18d73ec4e7_2,port_to_factory_material,import_port,Busan Port,factory,한미전선(주),copper_electronics_feedstock,Copper/PCB,499,kg_30d,OSRM public demo server,routed,229.3,286.0,,211.0,,44.0,3.52,173300,,29,33 / 성남로 3.0km → 33 / 관문대로 2.4km → 33 / 백양터널 2.4km → 55 / 대구부산고속도로 91.7km → 1; 55 / 경부고속도로 59.2km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_copper_electronics_feedstock_port_busan_fac_e9184ea9bd_3,port_to_factory_material,import_port,Busan Port,factory,(주)금화전선,copper_electronics_feedstock,Copper/PCB,451,kg_30d,OSRM public demo server,routed,230.9,290.8,,219.1,,44.7,3.65,178300,,30,33 / 성남로 3.0km → 33 / 백양터널 2.4km → 55 / 대구부산고속도로 91.7km → 1; 55 / 경부고속도로 59.2km → 45 / 중부내륙고속도로 23.7km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_copper_electronics_feedstock_port_busan_fac_0469d3cc51_4,port_to_factory_material,import_port,Busan Port,factory,대덕전자(주),copper_electronics_feedstock,Copper/PCB,380,kg_30d,OSRM public demo server,routed,316.6,376.0,,274.9,,57.8,4.58,226600,,44,33 / 성남로 3.0km → 33 / 백양터널 2.4km → 55 / 대구부산고속도로 91.7km → 1; 55 / 경부고속도로 59.2km → 45 / 중부내륙고속도로 149.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_lightweight_airframe_feedstock_port_ulsan_fac_94c213e613_1,port_to_factory_material,import_port,Ulsan Port,factory,정일금형정공(주),lightweight_airframe_feedstock,Composite,4259,kg_30d,OSRM public demo server,routed,272.6,355.9,,273.2,,54.8,4.55,220600,,42,용잠로 4.4km → 20 / 남부순환도로 8.5km → 16 / 울산고속도로 13.7km → 1 / 경부고속도로 41.7km → 경부고속도로 8.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_lightweight_airframe_feedstock_port_ulsan_fac_c647d0865d_2,port_to_factory_material,import_port,Ulsan Port,factory,에이테크솔루션(주),lightweight_airframe_feedstock,Composite,3950,kg_30d,OSRM public demo server,routed,287.5,348.1,,269.8,,53.6,4.5,216900,,42,용잠로 4.4km → 20 / 남부순환도로 8.5km → 16 / 울산고속도로 13.7km → 1 / 경부고속도로 41.7km → 경부고속도로 8.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_lightweight_airframe_feedstock_port_ulsan_fac_2a0a6d1f44_3,port_to_factory_material,import_port,Ulsan Port,factory,(주)하나금형,lightweight_airframe_feedstock,Composite,3453,kg_30d,OSRM public demo server,routed,281.8,366.6,,289.5,,56.4,4.83,231000,,43,신항로 6.5km → 14 / 함양울산고속도로 43.2km → 55 / 대구부산고속도로 43.4km → 1; 55 / 경부고속도로 154.0km → 251 / 호남고속도로지선 7.2km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_optical_sensor_components_port_pohang_fac_700aec486e_1,port_to_factory_material,import_port,Pohang Port,factory,케이에스아이㈜,optical_sensor_components,Optics,215,kg_30d,OSRM public demo server,routed,212.5,273.9,,223.2,,42.1,3.72,175800,,52,unnamed road 5.0km → 희망대로 2.7km → 7 / 새천년대로 4.9km → 28 / 호국로 25.0km → 28 4.3km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_optical_sensor_components_port_pohang_fac_39453d026e_2,port_to_factory_material,import_port,Pohang Port,factory,부원광학(주),optical_sensor_components,Optics,213,kg_30d,OSRM public demo server,routed,253.9,315.8,,252.5,,48.6,4.21,200400,,38,unnamed road 7.1km → 7 / 새천년대로 4.9km → 28 / 호국로 25.0km → 301 / 상주영천고속도로 79.2km → 45 / 중부내륙고속도로 125.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_optical_sensor_components_port_pohang_fac_574770868e_3,port_to_factory_material,import_port,Pohang Port,factory,(주)한광옵토,optical_sensor_components,Optics,213,kg_30d,OSRM public demo server,routed,277.4,341.6,,276.1,,52.6,4.6,218200,,40,unnamed road 5.0km → 7 / 새천년대로 4.9km → 28 / 호국로 25.0km → 301 / 상주영천고속도로 79.2km → 45 / 중부내륙고속도로 125.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_optical_sensor_components_port_pohang_fac_7d4287308e_4,port_to_factory_material,import_port,Pohang Port,factory,(주)케이씨이,optical_sensor_components,Optics,203,kg_30d,OSRM public demo server,routed,291.9,357.4,,287.4,,55.0,4.79,227600,,40,unnamed road 5.5km → 7 / 새천년대로 4.9km → 28 / 호국로 25.0km → 28 4.3km → 301 / 상주영천고속도로 79.2km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_industrial_polymers_packaging_port_busan_fac_cb50eed1fd_1,port_to_factory_material,import_port,Busan Port,factory,(주)신안포장,industrial_polymers_packaging,Polymers,796,kg_30d,OSRM public demo server,routed,346.6,419.5,,306.0,,64.5,5.1,252500,,49,55 / 대구부산고속도로 91.7km → 1; 55 / 경부고속도로 59.2km → 45 / 중부내륙고속도로 149.8km → 50 / 영동고속도로 13.1km → 35 / 중부고속도로 10.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_industrial_polymers_packaging_port_busan_fac_ee30082ddc_2,port_to_factory_material,import_port,Busan Port,factory,미래포장(주),industrial_polymers_packaging,Polymers,791,kg_30d,OSRM public demo server,routed,291.9,351.4,,265.3,,54.1,4.42,215700,,42,33 / 성남로 3.0km → 33 / 관문대로 2.4km → 33 / 백양터널 2.4km → 55 / 대구부산고속도로 91.7km → 1; 55 / 경부고속도로 59.2km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_industrial_polymers_packaging_port_busan_fac_5be23269c4_3,port_to_factory_material,import_port,Busan Port,factory,조광수출포장,industrial_polymers_packaging,Polymers,692,kg_30d,OSRM public demo server,routed,332.2,409.9,,302.6,,63.1,5.04,248400,,47,33 / 성남로 3.0km → 33 / 관문대로 2.4km → 33 / 백양터널 2.4km → 33 / 모라로 2.4km → 55 / 대구부산고속도로 91.7km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_industrial_polymers_packaging_port_busan_fac_priority_a2d8939ba2_4,port_to_factory_material,import_port,Busan Port,factory,유비파이 / UVify,industrial_polymers_packaging,Polymers,202,kg_30d,OSRM public demo server,routed,288.9,341.8,,250.7,,52.6,4.18,206400,,40,33 / 성남로 3.0km → 33 / 관문대로 2.4km → 33 / 백양터널 2.4km → 33 / 모라로 2.4km → 55 / 대구부산고속도로 91.7km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,resource_route_southern_port_disruption_res_eb9ae8b021_fac_df3d5b6432,domestic_resource_to_factory,resource_node,성광마그네트,factory,상훈전기,rare_earth_magnet_recovery,NdFeB / Magnet,1848,kg_30d,OSRM public demo server,routed,4.3,15.2,,20.2,,2.3,0.34,13400,0.16,44,unnamed road 1.3km → 45 / 태허정로 3.6km → 88 / 천진암로 3.2km → 342 / 산수로 7.2km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
southern_port_disruption,resource_route_southern_port_disruption_res_3422f26e67_fac_556f1aeb9b,domestic_resource_to_factory,resource_node,(주)명성마그네트,factory,(주)에스엠알 효상,rare_earth_magnet_recovery,NdFeB / Magnet,492,kg_30d,OSRM public demo server,routed,3.2,7.2,,9.2,,1.1,0.15,6200,0.16,14,6; 77 / 샛골로 0.6km → 샛골로 0.4km → 84 / 중봉대로 2.4km → 32 / 북항로 1.8km → 5 / 북항로177번길 1.6km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
southern_port_disruption,resource_route_southern_port_disruption_res_69aabe04a8_fac_8e09801f80,domestic_resource_to_factory,resource_node,(주)삼지유원,factory,(주)에이비일렉콤,battery_material_recovery,Battery Material,1416,kg_30d,OSRM public demo server,routed,6.6,8.0,,9.2,,1.2,0.15,6400,0.16,16,광평로34길 0.4km → 광평로 0.7km → 92 / 양재대로 5.5km → 풍성로 0.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
southern_port_disruption,resource_route_southern_port_disruption_res_0b63b07ad0_fac_e693f6eff8,domestic_resource_to_factory,resource_node,청남정보통신(주),factory,원광전력(주),battery_material_recovery,Battery Material,1964,kg_30d,OSRM public demo server,routed,3.9,6.5,,10.6,,1.0,0.18,6600,0.16,27,신풍신덕로 4.6km → 23 / 장흥대로 0.7km → unnamed road 0.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
southern_port_disruption,resource_route_southern_port_disruption_res_6f5706c533_fac_3a88a5c6e6,domestic_resource_to_factory,resource_node,대경수지재활용협동조합,factory,태동ENG,metal_electronics_recycling,Urban Mining,3640,kg_30d,OSRM public demo server,routed,2.4,4.2,,7.9,,0.6,0.13,4800,0.22,52,unnamed road 2.4km → 양수상부길 0.9km → 안파로 1.0km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
southern_port_disruption,resource_route_southern_port_disruption_res_1d4bb9f895_fac_6e819607ce,domestic_resource_to_factory,resource_node,승리자원,factory,대륙전선(주)2공장,metal_electronics_recycling,Urban Mining,1040,kg_30d,OSRM public demo server,routed,1.2,2.0,,5.4,,0.3,0.09,3000,0.18,26,unnamed road 0.6km → 914 / 길안청송로 1.4km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
southern_port_disruption,resource_route_southern_port_disruption_res_d8af4ff6e0_fac_62d7d9da1f,domestic_resource_to_factory,resource_node,써멀솔루션스(주),factory,(주)에이엠피테크,carbon_composite_supply,Composite,1296,kg_30d,OSRM public demo server,routed,1.4,2.7,,8.1,,0.4,0.13,4500,0.16,34,양시3길 0.8km → 양시로 0.5km → unnamed road 0.4km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
southern_port_disruption,resource_route_southern_port_disruption_res_a002f20460_fac_72253f4176,domestic_resource_to_factory,resource_node,한강카본,factory,동일정밀,carbon_composite_supply,Composite,2864,kg_30d,OSRM public demo server,routed,0.7,1.1,,4.6,,0.2,0.08,2400,0.16,20,unnamed road 0.9km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
southern_port_disruption,route_southern_port_disruption_fac_0469d3cc51_fac_priority_f1709ef7e1,component_factory_to_priority_assembly_factory,factory,대덕전자(주),priority_final_assembly_factory,프리뉴 / PRENEU · 안산 Manufacturing Center,flight_stack,Flight Stack,2045,units_30d,OSRM public demo server,routed,6.3,9.4,,13.6,,1.4,0.23,8800,0.16,32,6 / 경강로 6.0km → 45 0.5km → 16 / 북한강로 0.8km → 다산로 1.4km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_42e82c2139_fac_priority_ee105ea137,component_factory_to_priority_assembly_factory,factory,한국SMT(주),priority_final_assembly_factory,에이럭스 / ALUX · 도봉 공식 사업장 / 제조 인프라 확인 필요,flight_stack,Flight Stack,1784,units_30d,OSRM public demo server,routed,31.6,38.3,,37.2,,5.9,0.62,27400,0.16,20,unnamed road 0.5km → 3 / 신평화로 23.1km → 3 / 동일로 13.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_2560cc10c8_fac_priority_f1709ef7e1,component_factory_to_priority_assembly_factory,factory,(주)로보스타,priority_final_assembly_factory,프리뉴 / PRENEU · 안산 Manufacturing Center,flight_stack,Flight Stack,1903,units_30d,OSRM public demo server,routed,10.6,31.2,,39.8,,4.8,0.66,26700,0.16,40,무갑길 2.0km → 4 / 해공로 5.7km → unnamed road 1.7km → 35 / 중부고속도로 9.8km → 189 / 창우로 2.2km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_2efdf8c1a1_fac_priority_f1709ef7e1,component_factory_to_priority_assembly_factory,factory,인텍전기전자(주),priority_final_assembly_factory,프리뉴 / PRENEU · 안산 Manufacturing Center,flight_stack,Flight Stack,1808,units_30d,OSRM public demo server,routed,9.7,12.9,,18.9,,2.0,0.32,12200,0.16,33,unnamed road 0.5km → 고래산로451번길 1.1km → 8 / 재재기로 1.9km → 45 / 북한강로 7.7km → 다산로 1.4km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_6bedc85f6e_fac_priority_a2d8939ba2,component_factory_to_priority_assembly_factory,factory,제이씨현전자(주),priority_final_assembly_factory,유비파이 / UVify · 의왕 연구소 / 생산기지,flight_stack,Flight Stack,1689,units_30d,OSRM public demo server,routed,10.2,17.4,,40.3,,2.7,0.67,23400,0.16,45,unnamed road 1.7km → 345 / 여양2로 2.4km → 341 / 대평로 6.3km → 70 / 지평로 0.8km → 70 / 여양1로 6.0km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_3a6ca4bdf0_fac_priority_f1709ef7e1,component_factory_to_priority_assembly_factory,factory,금성제어기(주),priority_final_assembly_factory,프리뉴 / PRENEU · 안산 Manufacturing Center,flight_stack,Flight Stack,771,units_30d,OSRM public demo server,routed,12.8,33.1,,47.4,,5.1,0.79,30800,0.16,41,무갑길 3.6km → 4 / 해공로 5.7km → unnamed road 1.7km → 35 / 중부고속도로 9.8km → 189 / 창우로 2.2km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_167cd638df_fac_priority_ee105ea137,component_factory_to_priority_assembly_factory,factory,(주)아이거텍알에프,priority_final_assembly_factory,에이럭스 / ALUX · 도봉 공식 사업장 / 제조 인프라 확인 필요,power,Power,1189,units_30d,OSRM public demo server,routed,0.7,1.2,,2.5,,0.2,0.04,1500,0.16,9,road step summary unavailable,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_20b0a23ce0_fac_priority_5daa57ca08,component_factory_to_priority_assembly_factory,factory,(주)타보스,priority_final_assembly_factory,아쎄따 / ASSETTA · 인천 연구소/공장,power,Power,1094,units_30d,OSRM public demo server,routed,74.0,142.8,,113.8,,22.0,1.9,90500,0.16,30,647 / 해운로 2.9km → unnamed road 2.1km → 15 / 서해안고속도로 53.1km → 153 / 평택시흥고속도로 40.5km → 330 / 제3경인고속화도로 3.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_1a38150c72_fac_priority_a2d8939ba2,component_factory_to_priority_assembly_factory,factory,지에스피(주),priority_final_assembly_factory,유비파이 / UVify · 의왕 연구소 / 생산기지,power,Power,1213,units_30d,OSRM public demo server,routed,11.0,14.4,,20.6,,2.2,0.34,13400,0.16,31,unnamed road 0.9km → 341; 342 / 지평의병로 0.6km → 지평로 0.7km → 70 / 지평로 6.1km → 70 / 여양1로 6.0km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_c788629a58_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,SK이노베이션(주),priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,power,Power,1498,units_30d,OSRM public demo server,routed,79.2,98.5,,78.3,,15.2,1.3,62300,0.16,32,609; 618 / 봉운로 2.8km → 618 / 봉명산로 3.3km → 618 1.6km → 40; 619 / 예덕로 0.8km → unnamed road 1.2km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_91e0701f06_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,(주)에코프로비엠 (3공장),priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,power,Power,1593,units_30d,OSRM public demo server,routed,30.8,51.5,,56.2,,7.9,0.94,39700,0.16,41,unnamed road 6.2km → 애곡로 4.2km → 30 / 서산영덕고속도로 10.0km → 32 / 신문로 7.3km → 달계하석로 3.0km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_37c2239e67_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,주식회사 코캄 3공장,priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,power,Power,1308,units_30d,OSRM public demo server,routed,62.1,82.1,,64.2,,12.6,1.07,51400,0.16,42,"응봉서로 2.2km → 21 / 충서로 2.8km → 30: 서울, 당진, 대전 1.1km → 30: 대전, 신양 0.6km → 30 / 서산영덕고속도로 66.9km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_e67713f287_fac_priority_a2d8939ba2,component_factory_to_priority_assembly_factory,factory,(주)에스씨디,priority_final_assembly_factory,유비파이 / UVify · 의왕 연구소 / 생산기지,propulsion,Propulsion,4710,units_30d,OSRM public demo server,routed,18.1,24.9,,32.3,,3.8,0.54,21600,0.16,30,용천로 7.3km → 37 / 마유산로 3.4km → 6; 37; 44 / 경강로 1.1km → 양평로 8.3km → 37 / 개군로 0.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_6884b83922_fac_priority_f1709ef7e1,component_factory_to_priority_assembly_factory,factory,(주)원진일렉트로닉스,priority_final_assembly_factory,프리뉴 / PRENEU · 안산 Manufacturing Center,propulsion,Propulsion,4639,units_30d,OSRM public demo server,routed,10.7,26.7,,35.7,,4.1,0.6,23600,0.16,39,검복길 0.8km → 342 / 남한산성로 5.1km → 43 / 회안대로 2.1km → 43 / 하남대로 6.1km → 189 / 창우로 2.6km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_496dda5a33_fac_priority_d14c61f1b0,component_factory_to_priority_assembly_factory,factory,(주)에스피지,priority_final_assembly_factory,파블로항공 / PABLO AIR · 송도 제조센터,propulsion,Propulsion,4234,units_30d,OSRM public demo server,routed,21.0,30.6,,29.9,,4.7,0.5,22000,0.16,31,"unnamed road 2.5km → 광명로 1.7km → 110 / 제2경인고속도로 2.7km → 100 / 수도권제1순환고속도로 13.0km → 120: 서울, 인천 0.8km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_5e0ed24c76_fac_priority_3872d4e82a,component_factory_to_priority_assembly_factory,factory,(주)맥슨모터매뉴팩처링,priority_final_assembly_factory,숨비 / SOOMVI · 인천 본사 / 연구소,propulsion,Propulsion,3663,units_30d,OSRM public demo server,routed,62.4,81.9,,69.0,,12.6,1.15,53600,0.16,27,"unnamed road 1.2km → 38; 77 / 북부산업로 2.4km → 15 / 서해안고속도로 18.4km → 153: 시흥, 조암 1.1km → 153 / 평택시흥고속도로 40.5km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_2a64fe1bb2_fac_priority_d14c61f1b0,component_factory_to_priority_assembly_factory,factory,(주)에이치에스지,priority_final_assembly_factory,파블로항공 / PABLO AIR · 송도 제조센터,propulsion,Propulsion,4020,units_30d,OSRM public demo server,routed,2.2,4.3,,9.5,,0.7,0.16,5600,0.16,12,unnamed road 0.9km → 19 / 봉수대로 1.3km → 42 0.7km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_083c0288da_fac_priority_f1709ef7e1,component_factory_to_priority_assembly_factory,factory,대화기전(주),priority_final_assembly_factory,프리뉴 / PRENEU · 안산 Manufacturing Center,propulsion,Propulsion,4472,units_30d,OSRM public demo server,routed,11.0,27.0,,29.8,,4.2,0.5,21000,0.16,29,43; 45 / 회안대로 3.3km → unnamed road 1.7km → 35 / 중부고속도로 9.8km → 189 / 창우로 2.2km → 45 6.2km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_39453d026e_fac_priority_f1709ef7e1,component_factory_to_priority_assembly_factory,factory,부원광학(주),priority_final_assembly_factory,프리뉴 / PRENEU · 안산 Manufacturing Center,sensor_payload,Sensor,2093,units_30d,OSRM public demo server,routed,6.0,31.0,,31.2,,4.8,0.52,22700,0.16,32,35 / 중부고속도로 17.3km → unnamed road 2.4km → 189 / 창우로 2.2km → 45 6.2km → 16 / 북한강로 0.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_574770868e_fac_priority_d14c61f1b0,component_factory_to_priority_assembly_factory,factory,(주)한광옵토,priority_final_assembly_factory,파블로항공 / PABLO AIR · 송도 제조센터,sensor_payload,Sensor,2093,units_30d,OSRM public demo server,routed,18.2,27.2,,27.6,,4.2,0.46,20000,0.16,27,"42 / 수인로 1.7km → unnamed road 1.6km → 마유로 2.2km → 100 / 수도권제1순환고속도로 10.3km → 120: 서울, 인천 0.8km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_700aec486e_fac_priority_a2d8939ba2,component_factory_to_priority_assembly_factory,factory,케이에스아이㈜,priority_final_assembly_factory,유비파이 / UVify · 의왕 연구소 / 생산기지,sensor_payload,Sensor,2117,units_30d,OSRM public demo server,routed,12.8,15.1,,15.8,,2.3,0.26,11300,0.16,16,강변북로 1.5km → unnamed road 0.4km → 37 / 여주북로 7.6km → 37 / 여양로 4.7km → 70 / 여양1로 0.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,route_southern_port_disruption_fac_7d4287308e_fac_priority_d14c61f1b0,component_factory_to_priority_assembly_factory,factory,(주)케이씨이,priority_final_assembly_factory,파블로항공 / PABLO AIR · 송도 제조센터,sensor_payload,Sensor,1998,units_30d,OSRM public demo server,routed,5.4,7.0,,11.0,,1.1,0.18,7000,0.16,8,unnamed road 0.5km → 19 / 봉수대로 5.0km → 청중로 0.6km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
