scenario_id,scenario_name,part_category,part_label,shortlist_rank,scenario_score,factory_id,company_name,province,city,capacity_tier,capacity_index,capacity_confidence,predicted_output_units_30d,adjusted_capacity_units_30d,risk,risk_reason,grid_zone_id,grid_dependency_score,outage_output_multiplier,nearest_assembly_factory_id,nearest_assembly_factory_name,nearest_assembly_factory_site_label,straight_line_to_assembly_factory_km,route_matrix_status,selection_reason
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,377,122.629,fac_611a98ac6e,(주)에스오넷,강원도,횡성군,C,0.473,0.842,1400,981,0.16,281 km from predicted corridor,grid_zone_c633d1f6,0.424,0.737,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,80.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,378,122.609,fac_6d900c52ee,(주)씨티에스,경상북도,안동시,C,0.471,0.862,1425,945,0.2,102 km from predicted corridor,grid_zone_e6011691,0.474,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,11.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,379,122.586,fac_4369e37114,(주)태화오시엔,전라북도,익산시,C,0.53,0.812,1725,1224,0.16,162 km from predicted corridor,grid_zone_fabab736,0.409,0.746,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,78.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,380,122.573,fac_82cbf5806e,(주)케이에이피에스,충청북도,청주시,C,0.5,0.832,1650,1141,0.16,212 km from predicted corridor,grid_zone_49414766,0.441,0.727,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,29.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,381,122.53,fac_017c41d66f,(주)우리텍,광주광역시,서구,C,0.521,0.862,1575,1127,0.16,164 km from predicted corridor,grid_zone_eb82a68b,0.4,0.752,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,126.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,382,122.529,fac_240bd0e64d,(유)서원정보통신,전라북도,전주시,C,0.491,0.862,1525,1078,0.16,143 km from predicted corridor,grid_zone_fabab736,0.415,0.743,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,83.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,383,122.484,fac_f4b5fe3330,열린종합유통(주),전라북도,정읍시,C,0.519,0.832,1800,1277,0.16,165 km from predicted corridor,grid_zone_fabab736,0.409,0.746,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,72.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,384,122.483,fac_ab6950211a,(주)대상이엔지,충청북도,청주시,C,0.492,0.832,1600,1106,0.16,216 km from predicted corridor,grid_zone_49414766,0.441,0.727,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,31.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,385,122.461,fac_9d2f2d409c,(주)누리이엔씨,경상북도,경주시,C,0.456,0.822,1325,890,0.16,120 km from predicted corridor,grid_zone_e6011691,0.474,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,10.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,386,122.403,fac_6d9aab41f6,주식회사 한창엔지니어링,충청북도,청주시,C,0.464,0.822,1375,946,0.16,208 km from predicted corridor,grid_zone_49414766,0.447,0.723,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,27.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,387,122.396,fac_178f6e7f4b,(주)케이앤피 2공장,경상북도,구미시,C,0.581,0.797,1825,1236,0.16,166 km from predicted corridor,grid_zone_e6011691,0.464,0.712,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,62.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,388,122.365,fac_c28becbabb,(주)에이치에스정보통신,충청남도,천안시,C,0.498,0.822,1475,894,0.16,280 km from predicted corridor,grid_zone_2d0a6a6a,0.585,0.637,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,58.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,389,122.308,fac_8db70b2c57,(주)델타시스템,충청북도,청주시,D,0.448,0.822,1400,963,0.16,217 km from predicted corridor,grid_zone_49414766,0.447,0.723,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,39.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,390,122.276,fac_36b4e9aad4,(유)대명티앤에스,전라북도,장수군,C,0.477,0.842,1525,1078,0.16,152 km from predicted corridor,grid_zone_fabab736,0.415,0.743,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,69.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,391,122.249,fac_a7b18a39ee,정진전자(주),충청남도,천안시,C,0.593,0.797,1925,1177,0.16,280 km from predicted corridor,grid_zone_2d0a6a6a,0.576,0.643,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,55.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,392,122.186,fac_a3f51a119c,지엔에스티(주),전라남도,나주시,C,0.549,0.862,1675,1147,0.16,149 km from predicted corridor,grid_zone_99e45246,0.451,0.72,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,165.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,393,122.131,fac_1c9364a6c3,주식회사 대덕지에스,광주광역시,북구,C,0.521,0.862,1600,1144,0.16,163 km from predicted corridor,grid_zone_eb82a68b,0.4,0.752,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,126.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,394,122.099,fac_e6fc01722a,에스케이더블유(주),경상북도,칠곡군,C,0.502,0.812,1700,1148,0.16,125 km from predicted corridor,grid_zone_e6011691,0.468,0.71,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,15.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,395,122.003,fac_69c5b4cfc8,(주)대광정보통신,충청남도,천안시,C,0.511,0.822,1700,1030,0.16,282 km from predicted corridor,grid_zone_2d0a6a6a,0.585,0.637,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,55.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,396,121.982,fac_d8a86282df,(주)정석,전라북도,정읍시,C,0.475,0.842,1450,1025,0.16,156 km from predicted corridor,grid_zone_fabab736,0.415,0.743,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,63.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,397,121.972,fac_5dd053dc41,아이모스시스템주식회사,세종특별자치시,소정면,C,0.518,0.797,1775,1293,0.16,211 km from predicted corridor,grid_zone_2fbe3086,0.378,0.766,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,26.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,398,121.942,fac_552dcb2668,(주)금성보안,전라남도,나주시,C,0.529,0.862,1650,1130,0.16,150 km from predicted corridor,grid_zone_99e45246,0.451,0.72,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,157.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,399,121.828,fac_eaa63aa63e,정화통신(주),강원도,강릉시,C,0.483,0.842,1400,981,0.16,278 km from predicted corridor,grid_zone_c633d1f6,0.424,0.737,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,60.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,sensor_payload,Sensor / Camera,400,121.718,fac_3d44f20fbc,광전자(주) 1동,전라북도,익산시,C,0.507,0.812,1700,1206,0.16,161 km from predicted corridor,grid_zone_fabab736,0.409,0.746,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,66.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,1,148.907,fac_14a678e0c4,(주)일야,인천광역시,남동구,B,0.683,0.893,3225,2237,0.16,337 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,8.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,2,146.388,fac_94c213e613,정일금형정공(주),경기도,군포시,B,0.639,0.923,2950,1558,0.16,267 km from predicted corridor,grid_zone_bfcc2516,0.717,0.555,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,17.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,3,145.084,fac_6557d4feae,동산전자부품(주),인천광역시,서구,B,0.625,0.893,2700,1873,0.16,314 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_3872d4e82a,숨비 / SOOMVI · 인천 본사 / 연구소,인천 본사 / 연구소,9.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,4,145.079,fac_f25272e92a,(주)형근,인천광역시,남동구,C,0.615,0.893,2800,1942,0.16,328 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,1.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,5,144.839,fac_c647d0865d,에이테크솔루션(주),경기도,화성시,B,0.7,0.873,3375,1795,0.16,282 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,16.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,6,144.748,fac_f635077c6b,플라스틱옴니엄(주),경상북도,경주시,B,0.678,0.862,3000,2038,0.16,114 km from predicted corridor,grid_zone_e6011691,0.462,0.714,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,5.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,7,144.256,fac_ff5f895916,(주)삼우코리아,충청남도,당진시,B,0.713,0.877,3350,2046,0.16,257 km from predicted corridor,grid_zone_2d0a6a6a,0.577,0.642,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,67.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,8,144.17,fac_82ab4f0707,대성플라스틱,경상북도,김천시,C,0.603,0.923,2425,1603,0.21,99 km from predicted corridor,grid_zone_e6011691,0.475,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,10.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,9,143.806,fac_904afca563,㈜진원,경기도,화성시,B,0.658,0.873,2950,1569,0.16,292 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,6.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,10,143.396,fac_43edae06c8,서진산업(주) 경주공장,경상북도,경주시,B,0.687,0.862,3100,2106,0.16,116 km from predicted corridor,grid_zone_e6011691,0.462,0.714,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,6.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,11,142.24,fac_8aba92fda9,(주)두코,인천광역시,미추홀구,B,0.64,0.862,2850,1987,0.16,319 km from predicted corridor,grid_zone_4f20da2a,0.43,0.733,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,7.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,12,141.709,fac_7535e7d481,(주)데크카본,전라북도,전주시,C,0.619,0.893,2875,2040,0.16,165 km from predicted corridor,grid_zone_fabab736,0.41,0.746,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,71.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,13,141.471,fac_6ec142cde5,한양몰드(주),경기도,화성시,B,0.623,0.873,2950,1569,0.16,294 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,10.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,14,141.164,fac_9e5a816aa9,(주)대현테크,인천광역시,서구,C,0.594,0.873,2400,1664,0.16,315 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_4bcce541d9,아스트로엑스 / AstroX · 인천 로봇타워 R&D·제조거점,인천 로봇타워 R&D·제조거점,6.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,15,141.075,fac_9d03df4570,제일솔루텍(주),경기도,화성시,B,0.636,0.873,2750,1462,0.16,277 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,14.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,16,141.02,fac_869170d024,(주)오리엔트플라스틱,경상북도,경주시,C,0.618,0.893,2800,1873,0.19,107 km from predicted corridor,grid_zone_e6011691,0.468,0.71,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,15.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,17,140.988,fac_fb6c60599a,(주)중앙플라텍,경기도,평택시,B,0.668,0.893,2850,1516,0.16,244 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,38.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,18,140.889,fac_eea340ef96,(주)에이엔피크리비즈,인천광역시,남동구,B,0.656,0.862,2850,1987,0.16,333 km from predicted corridor,grid_zone_4f20da2a,0.43,0.733,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,7.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,19,140.837,fac_a05baacbd9,(주)승우,경상북도,구미시,C,0.615,0.873,2875,1942,0.16,155 km from predicted corridor,grid_zone_e6011691,0.468,0.71,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,47.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,20,140.542,fac_fafb23663a,(주)에스디하이텍,인천광역시,부평구,C,0.573,0.893,2525,1751,0.16,316 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_3872d4e82a,숨비 / SOOMVI · 인천 본사 / 연구소,인천 본사 / 연구소,7.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,21,140.501,fac_1ed5fee572,동현정공(주),인천광역시,남동구,C,0.581,0.873,2375,1647,0.16,309 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,20.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,22,140.413,fac_69246a74ca,(주)손엔아크,서울특별시,금천구,C,0.617,0.877,2675,1786,0.16,306 km from predicted corridor,grid_zone_3964bd52,0.481,0.702,fac_priority_ee105ea137,에이럭스 / ALUX · 도봉 공식 사업장 / 제조 인프라 확인 필요,도봉 공식 사업장 / 제조 인프라 확인 필요,11.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,23,140.204,fac_6a7e542fe4,(주)대한솔루션,인천광역시,남동구,B,0.638,0.862,2625,1830,0.16,313 km from predicted corridor,grid_zone_4f20da2a,0.43,0.733,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,18.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,24,140.141,fac_121b5f932d,삼양정밀,인천광역시,부평구,C,0.555,0.873,2550,1768,0.16,321 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_5daa57ca08,아쎄따 / ASSETTA · 인천 연구소/공장,인천 연구소/공장,6.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,25,140.07,fac_558dd6c9ce,동아베스텍(주),경기도,부천시,B,0.677,0.842,2975,1593,0.16,291 km from predicted corridor,grid_zone_bfcc2516,0.705,0.563,fac_priority_f1709ef7e1,프리뉴 / PRENEU · 안산 Manufacturing Center,안산 Manufacturing Center,4.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,26,139.964,fac_b9ff5dfbae,대웅정밀,서울특별시,금천구,C,0.561,0.893,2350,1565,0.16,308 km from predicted corridor,grid_zone_3964bd52,0.484,0.7,fac_priority_4bcce541d9,아스트로엑스 / AstroX · 인천 로봇타워 R&D·제조거점,인천 로봇타워 R&D·제조거점,9.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,27,139.949,fac_96c460062e,모건알루미늄공업(주),인천광역시,강화군,C,0.614,0.862,2500,1743,0.16,323 km from predicted corridor,grid_zone_4f20da2a,0.43,0.733,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,5.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,28,139.908,fac_638c63337f,(주)한영넉스,인천광역시,미추홀구,B,0.643,0.827,2875,2010,0.16,330 km from predicted corridor,grid_zone_4f20da2a,0.427,0.735,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,5.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,29,139.874,fac_34f881594e,써멀솔루션스(주),전라북도,군산시,B,0.625,0.873,2800,1987,0.16,164 km from predicted corridor,grid_zone_fabab736,0.41,0.746,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,68.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,30,139.833,fac_4ea25f2522,(주)케이앤케이,인천광역시,남동구,C,0.56,0.873,2300,1595,0.16,325 km from predicted corridor,grid_zone_4f20da2a,0.437,0.729,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,7.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,31,139.644,fac_b5a9465c28,(주)일진유니스코,충청남도,당진시,B,0.686,0.842,2975,1823,0.16,259 km from predicted corridor,grid_zone_2d0a6a6a,0.574,0.644,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,68.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,32,139.605,fac_1fe7421cff,(주)강동테크,대전광역시,대덕구,B,0.673,0.847,2850,2072,0.16,183 km from predicted corridor,grid_zone_ed9208b5,0.381,0.764,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,15.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,33,139.157,fac_ccaca48326,(주)대한솔루션,인천광역시,남동구,C,0.615,0.862,2650,1848,0.16,323 km from predicted corridor,grid_zone_4f20da2a,0.43,0.733,fac_priority_d14c61f1b0,파블로항공 / PABLO AIR · 송도 제조센터,송도 제조센터,9.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,34,139.124,fac_2a0a6d1f44,(주)하나금형,충청남도,당진시,C,0.563,0.903,2525,1528,0.16,260 km from predicted corridor,grid_zone_2d0a6a6a,0.587,0.636,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,77.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,35,138.614,fac_bc7e58b68d,(주)일흥,경기도,포천시,B,0.684,0.862,2975,1593,0.16,262 km from predicted corridor,grid_zone_bfcc2516,0.705,0.563,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,6.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,36,138.412,fac_0331bfa42f,(주)더이앤토,경기도,남양주시,C,0.587,0.893,2500,1329,0.16,273 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,11.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,37,138.397,fac_92e4779d76,승현정밀 주식회사,서울특별시,영등포구,C,0.547,0.853,2450,1631,0.16,307 km from predicted corridor,grid_zone_3964bd52,0.484,0.7,fac_priority_ee105ea137,에이럭스 / ALUX · 도봉 공식 사업장 / 제조 인프라 확인 필요,도봉 공식 사업장 / 제조 인프라 확인 필요,3.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
southern_port_disruption,Southern Port Logistics Disruption,airframe,Airframe / Materials,38,138.392,fac_af124da3de,화천세렉스(주),경기도,군포시,C,0.586,0.873,2625,1396,0.16,264 km from predicted corridor,grid_zone_bfcc2516,0.711,0.559,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,9.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
